order_id,customer_id,product_id,product_info,shipping_info,order_date,quantity,unit_price,discount_pct,amount,status,region,channel,payment_method,updated_at
ORD-000751,CUST-0016,PROD-0073,Sports & Outdoors|Team Sports|Volleyball + Net Set,DHL|SHP462582739,2024-01-06,1,105.54,15,89.71,Completed,Latin America,Partner API,Credit Card,2024-01-06 10:00:00
ORD-000752,CUST-0051,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,TNT Express|DEL964762970,2024-10-02,3,70.61,15,180.06,Completed,Asia Pacific,Web,PayPal,2024-10-04 00:00:00
ORD-000753,CUST-0280,PROD-0072,Sports & Outdoors|Team Sports|Tennis Racket Pro 300,Royal Mail|PKG191311474,2024-11-03,5,150.43,0,752.15,CANCELLED,Europe,Web,Credit Card,2024-11-03 22:00:00
ORD-000754,CUST-0021,PROD-0087,Books & Media|Educational|Python for Data Engineers,DPD|DEL603450047,2024-08-10,4,43.43,10,156.35,Completed,North America,Web,Credit Card,2024-08-12 00:00:00
ORD-000755,CUST-0077,PROD-0033,Clothing|Kids' Apparel|Denim Jacket,DPD|SHP669120990,2024-07-12,5,59.12,5,280.82,COMPLETED,Asia Pacific,Mobile App,Credit Card,2024-07-13 17:00:00
ORD-000756,CUST-0296,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,Royal Mail|PKG943037557,2024-01-22,5,135.63,15,576.43,cancelled,North America,Web,Credit Card,2024-01-24 04:00:00
ORD-000757,CUST-0270,PROD-0060,Home & Garden|Home Decor|Photo Frame Set 5pk,DPD|TRK929322190,2024-03-05,1,43.83,20,35.06,Completed,Latin America,Mobile App,PayPal,2024-03-07 19:00:00
ORD-000758,CUST-0091,PROD-0019,Electronics|Cameras|Canon EOS R6 II,Royal Mail|SHP791250747,2024-08-30,4,2727.18,0,10908.72,returned,North America,Partner API,Credit Card,2024-09-01 19:00:00
ORD-000759,CUST-0034,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,TNT Express|PKG822628024,2024-07-23,5,57.35,15,243.74,Complete,Europe,Partner API,PayPal,2024-07-25 04:00:00
ORD-000760,CUST-0271,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,Hermes|PKG495412423,2024-04-19,1,56.3,20,45.04,Shipped,North America,Web,Bank Transfer,2024-04-20 13:00:00
ORD-000761,CUST-0149,PROD-0092,Books & Media|Comics|Steel City Chronicles,DPD|SHP913529093,2024-04-05,4,23.52,15,79.97,Pending,North America,Partner API,Credit Card,2024-04-06 13:00:00
ORD-000762,CUST-0211,PROD-0001,Electronics|Smartphones|iPhone 15 Pro,USPS|DEL430422007,2024-05-28,5,1220.79,20,4883.16,Returned,Latin America,Web,Credit Card,2024-05-28 13:00:00
ORD-000763,CUST-0032,PROD-0030,Clothing|Women's Apparel|Wide Leg Trousers,DPD|PKG600022986,2024-06-23,1,84.51,15,71.83,Completed,Middle East & Africa,Web,Credit Card,2024-06-24 02:00:00
ORD-000764,CUST-0162,PROD-0085,Books & Media|Non-Fiction|Future Minds,TNT Express|SHP730416968,2024-03-03,4,23.21,20,74.27,COMPLETED,Asia Pacific,Web,Credit Card,2024-03-05 10:00:00
ORD-000765,CUST-0047,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,FedEx|PKG358875205,2024-04-11,4,511.68,5,1944.38,Dispatched,Middle East & Africa,Web,Bank Transfer,2024-04-11 04:00:00
ORD-000766,CUST-0168,PROD-0065,Sports & Outdoors|Fitness|Jump Rope Speed,GLS|DEL914324029,2024-02-18,4,27.76,20,88.83,PENDING,Asia Pacific,Partner API,Crypto,2024-02-18 01:00:00
ORD-000767,CUST-0055,PROD-0007,Electronics|Laptops|Dell XPS 15,FedEx|TRK729309655,2024-07-31,1,1567.49,20,1253.99,Completed,North America,Mobile App,PayPal,2024-08-02 12:00:00
ORD-000768,CUST-0213,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,Royal Mail|TRK878224060,2024-11-13,2,53.57,10,96.43,Pending,North America,Web,Credit Card,2024-11-14 15:00:00
ORD-000769,CUST-0277,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,Evri|SHP216883389,2024-04-25,2,535.43,5,1017.32,Pending,Asia Pacific,Mobile App,Credit Card,2024-04-27 04:00:00
ORD-000770,CUST-0123,PROD-0007,Electronics|Laptops|Dell XPS 15,Evri|PKG178921695,2024-05-20,3,1488.66,0,4465.98,Completed,North America,Web,PayPal,2024-05-20 16:00:00
ORD-000771,CUST-0173,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,DPD|TRK935390937,2024-09-09,4,44.23,20,141.54,Completed,Europe,Web,Credit Card,2024-09-09 16:00:00
ORD-000772,CUST-0105,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,TNT Express|TRK658621226,2024-07-18,4,86.29,0,345.16,Completed,Europe,Partner API,Bank Transfer,2024-07-18 09:00:00
ORD-000773,CUST-0175,PROD-0028,Clothing|Women's Apparel|Floral Maxi Dress,DHL|PKG372759324,2024-01-27,4,95.21,0,380.84,In Progress,Europe,Mobile App,Bank Transfer,2024-01-29 06:00:00
ORD-000774,CUST-0021,PROD-0067,Sports & Outdoors|Outdoor|Tent 2-Person Ultralight,GLS|SHP411815504,2024-05-03,3,272.69,0,818.07,Cancelled,Asia Pacific,Web,PayPal,2024-05-04 06:00:00
ORD-000775,CUST-0192,PROD-0050,Home & Garden|Kitchen|Ceramic Knife Set,FedEx|PKG350984422,2024-03-04,1,80.51,0,80.51,Cancelled,Asia Pacific,Web,Crypto,2024-03-04 06:00:00
ORD-000776,CUST-0232,PROD-0044,Home & Garden|Furniture|3-Seat Velvet Sofa,Royal Mail|PKG116936434,2024-10-25,2,1268.71,10,2283.68,PENDING,Asia Pacific,Mobile App,Bank Transfer,2024-10-26 13:00:00
ORD-000777,CUST-0275,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,GLS|SHP255886966,2024-10-23,4,25.82,10,92.95,Shipped,North America,Mobile App,Credit Card,2024-10-24 13:00:00
ORD-000778,CUST-0098,PROD-0021,Electronics|Cameras|Nikon Z6 III,Evri|PKG288037595,2024-04-04,2,1900.38,0,3800.76,In Progress,Europe,Mobile App,Credit Card,2024-04-06 04:00:00
ORD-000779,CUST-0061,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,USPS|PKG527342574,2024-08-01,1,567.7,0,567.7,Shipped,North America,Partner API,Credit Card,2024-08-03 18:00:00
ORD-000780,CUST-0288,PROD-0054,Home & Garden|Garden|Garden Hose Reel,TNT Express|PKG805726665,2024-05-25,1,97.49,5,92.62,completed,Middle East & Africa,Partner API,Crypto,2024-05-27 07:00:00
ORD-000781,CUST-0076,PROD-0031,Clothing|Women's Apparel|Linen Blazer,Evri|SHP684652875,2024-05-16,1,148.46,5,141.04,Pending,North America,Partner API,Credit Card,2024-05-17 03:00:00
ORD-000782,CUST-0098,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,UPS|PKG923013449,2024-06-09,5,287.29,20,1149.16,completed,North America,Web,PayPal,2024-06-11 03:00:00
ORD-000783,CUST-0021,PROD-0051,Home & Garden|Kitchen|Espresso Machine,Royal Mail|SHP772206706,2024-03-25,4,317.11,0,1268.44,Completed,Asia Pacific,Mobile App,Bank Transfer,2024-03-27 02:00:00
ORD-000784,CUST-0199,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,FedEx|TRK995189586,2024-04-13,1,22.49,0,22.49,dispatched,Asia Pacific,Web,Credit Card,2024-04-13 08:00:00
ORD-000785,CUST-0038,PROD-0027,Clothing|Men's Apparel|Waterproof Parka,Royal Mail|TRK414643481,2024-01-28,4,194.6,0,778.4,returned,North America,Mobile App,Bank Transfer,2024-01-30 04:00:00
ORD-000786,CUST-0009,PROD-0044,Home & Garden|Furniture|3-Seat Velvet Sofa,TNT Express|SHP390040763,2024-08-13,4,1329.81,5,5053.28,COMPLETED,North America,Mobile App,Credit Card,2024-08-15 03:00:00
ORD-000787,CUST-0010,PROD-0075,Sports & Outdoors|Water Sports|Snorkel Set Premium,Evri|PKG469958264,2024-02-17,4,83.27,20,266.46,cancelled,Latin America,Web,Credit Card,2024-02-20 00:00:00
ORD-000788,CUST-0274,PROD-0063,Sports & Outdoors|Fitness|Resistance Band Set,FedEx|DEL662620786,2024-02-04,2,36.18,5,68.74,Shipped,North America,Web,PayPal,2024-02-05 21:00:00
ORD-000789,CUST-0240,PROD-0067,Sports & Outdoors|Outdoor|Tent 2-Person Ultralight,DPD|DEL216730003,2024-02-10,4,219.76,20,703.23,Complete,Asia Pacific,Web,Crypto,2024-02-10 20:00:00
ORD-000790,CUST-0263,PROD-0002,Electronics|Smartphones|Samsung Galaxy S24,Hermes|PKG986016715,2024-06-11,2,991.26,10,1784.27,Pending,Europe,Web,Credit Card,2024-06-13 09:00:00
ORD-000791,CUST-0026,PROD-0021,Electronics|Cameras|Nikon Z6 III,Royal Mail|SHP736251119,2024-03-27,5,1914.09,0,9570.45,pending,North America,Web,Credit Card,2024-03-29 07:00:00
ORD-000792,CUST-0129,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,USPS|PKG832344261,2024-07-22,4,59.48,0,237.92,cancelled,Asia Pacific,Mobile App,Crypto,2024-07-22 21:00:00
ORD-000793,CUST-0275,PROD-0078,Books & Media|Fiction|The Last Algorithm,DHL|TRK627824988,2024-02-22,2,15.08,5,28.65,Complete,Europe,Web,Bank Transfer,2024-02-24 08:00:00
ORD-000794,CUST-0264,PROD-0016,Electronics|Headphones|Apple AirPods Pro 2,GLS|PKG223464702,2024-10-05,3,243.53,0,730.59,Shipped,Europe,Mobile App,Credit Card,2024-10-07 15:00:00
ORD-000795,CUST-0032,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,UPS|DEL613593535,2024-09-11,2,218.12,10,392.62,COMPLETED,Latin America,Web,PayPal,2024-09-11 00:00:00
ORD-000796,CUST-0179,PROD-0028,Clothing|Women's Apparel|Floral Maxi Dress,DHL|PKG340419612,2024-03-22,1,106.22,15,90.29,Pending,North America,Web,Crypto,2024-03-24 09:00:00
ORD-000797,CUST-0038,PROD-0090,Books & Media|Educational|ML in Production,Evri|PKG886504775,2024-11-29,2,52.95,10,95.31,COMPLETED,North America,Mobile App,Bank Transfer,2024-11-29 05:00:00
ORD-000798,CUST-0280,PROD-0053,Home & Garden|Garden|Compost Bin 60L,Hermes|SHP941114937,2024-03-22,2,75.49,0,150.98,dispatched,Asia Pacific,Mobile App,Credit Card,2024-03-24 21:00:00
ORD-000799,CUST-0173,PROD-0035,Clothing|Kids' Apparel|Jogger Set,DHL|SHP750255511,2024-09-19,5,50.52,15,214.71,Completed,North America,Mobile App,Crypto,2024-09-21 16:00:00
ORD-000800,CUST-0121,PROD-0045,Home & Garden|Furniture|Bookshelf Unit,UPS|SHP292245204,2024-07-24,4,291.14,0,1164.56,Complete,North America,Mobile App,Bank Transfer,2024-07-25 11:00:00
ORD-000801,CUST-0273,PROD-0027,Clothing|Men's Apparel|Waterproof Parka,UPS|DEL631392957,2024-07-15,5,182.28,10,820.26,In Progress,Europe,Partner API,Credit Card,2024-07-15 16:00:00
ORD-000802,CUST-0269,PROD-0031,Clothing|Women's Apparel|Linen Blazer,FedEx|SHP831822410,2024-07-23,2,145.08,20,232.13,Shipped,Europe,Partner API,PayPal,2024-07-23 03:00:00
ORD-000803,CUST-0234,PROD-0073,Sports & Outdoors|Team Sports|Volleyball + Net Set,Hermes|SHP836170723,2024-01-20,1,103.11,0,103.11,shipped,Latin America,Web,PayPal,2024-01-21 23:00:00
ORD-000804,CUST-0202,PROD-0032,Clothing|Women's Apparel|Wrap Midi Dress,Hermes|DEL737367690,2024-03-12,3,124.01,10,334.83,SHIPPED,North America,Web,Credit Card,2024-03-14 20:00:00
ORD-000805,CUST-0294,PROD-0073,Sports & Outdoors|Team Sports|Volleyball + Net Set,TNT Express|PKG686458547,2024-06-23,4,91.03,0,364.12,Dispatched,North America,Web,Bank Transfer,2024-06-23 22:00:00
ORD-000806,CUST-0114,PROD-0090,Books & Media|Educational|ML in Production,DHL|PKG533417397,2024-04-23,3,59.42,20,142.61,Pending,North America,Mobile App,Credit Card,2024-04-25 23:00:00
ORD-000807,CUST-0135,PROD-0072,Sports & Outdoors|Team Sports|Tennis Racket Pro 300,FedEx|DEL657202202,2024-10-13,3,131.68,0,395.04,CANCELLED,Asia Pacific,Web,PayPal,2024-10-14 04:00:00
ORD-000808,CUST-0058,PROD-0011,Electronics|Tablets|iPad Pro 12.9,GLS|TRK993779600,2024-11-02,4,1010.59,0,4042.36,returned,Asia Pacific,Web,Crypto,2024-11-03 06:00:00
ORD-000809,CUST-0158,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,DPD|PKG523624169,2024-06-15,3,78.12,0,234.36,Dispatched,North America,Web,Credit Card,2024-06-16 22:00:00
ORD-000810,CUST-0219,PROD-0050,Home & Garden|Kitchen|Ceramic Knife Set,USPS|TRK355710363,2024-06-11,1,78.66,10,70.79,shipped,Middle East & Africa,Web,Credit Card,2024-06-12 12:00:00
ORD-000811,CUST-0197,PROD-0078,Books & Media|Fiction|The Last Algorithm,DPD|PKG590305924,2024-09-27,1,16.75,10,15.08,cancelled,Europe,Mobile App,Credit Card,2024-09-29 13:00:00
ORD-000812,CUST-0084,PROD-0012,Electronics|Tablets|Samsung Galaxy Tab S9,TNT Express|SHP531852098,2024-06-18,5,858.27,20,3433.08,In Progress,Europe,Web,Crypto,2024-06-20 16:00:00
ORD-000813,CUST-0086,PROD-0041,Clothing|Accessories|Leather Wallet,USPS|SHP420673181,2024-09-09,3,65.16,15,166.16,shipped,Europe,Web,Crypto,2024-09-11 06:00:00
ORD-000814,CUST-0061,PROD-0089,Books & Media|Educational|Cloud Architecture Pro,DHL|PKG426999169,2024-08-07,3,47.85,20,114.84,Completed,Latin America,Web,Credit Card,2024-08-08 15:00:00
ORD-000815,CUST-0068,PROD-0032,Clothing|Women's Apparel|Wrap Midi Dress,TNT Express|TRK353855386,2024-02-29,3,125.17,0,375.51,Shipped,North America,Web,Bank Transfer,2024-02-29 04:00:00
ORD-000816,CUST-0156,PROD-0060,Home & Garden|Home Decor|Photo Frame Set 5pk,DHL|TRK404845486,2024-09-23,5,50.37,5,239.26,CANCELLED,North America,Partner API,Credit Card,2024-09-25 06:00:00
ORD-000817,CUST-0004,PROD-0039,Clothing|Accessories|Canvas Tote Bag,Hermes|PKG901977890,2024-07-06,5,50.24,15,213.52,Complete,Latin America,Web,Credit Card,2024-07-06 08:00:00
ORD-000818,CUST-0033,PROD-0051,Home & Garden|Kitchen|Espresso Machine,UPS|PKG304465908,2024-04-12,5,273.4,20,1093.6,Completed,Europe,Mobile App,Credit Card,2024-04-12 07:00:00
ORD-000819,CUST-0135,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,GLS|PKG545997993,2024-03-22,2,83.12,5,157.93,Pending,North America,Web,Bank Transfer,2024-03-24 03:00:00
ORD-000820,CUST-0246,PROD-0045,Home & Garden|Furniture|Bookshelf Unit,DHL|PKG475903808,2024-06-13,3,316.71,0,950.13,shipped,Europe,Mobile App,Credit Card,2024-06-13 04:00:00
ORD-000821,CUST-0284,PROD-0027,Clothing|Men's Apparel|Waterproof Parka,USPS|DEL806176226,2024-02-22,4,177.66,20,568.51,Complete,Asia Pacific,Web,Bank Transfer,2024-02-22 22:00:00
ORD-000822,CUST-0299,PROD-0007,Electronics|Laptops|Dell XPS 15,USPS|PKG706110978,2024-01-15,3,1430.7,0,4292.1,Shipped,Asia Pacific,Web,Credit Card,2024-01-17 06:00:00
ORD-000823,CUST-0086,PROD-0063,Sports & Outdoors|Fitness|Resistance Band Set,TNT Express|PKG353891323,2024-11-30,3,40.9,0,122.7,Shipped,North America,Web,PayPal,2024-12-02 05:00:00
ORD-000824,CUST-0202,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,TNT Express|PKG967843059,2024-05-06,1,304.1,0,304.1,Shipped,Europe,Mobile App,Crypto,2024-05-06 14:00:00
ORD-000825,CUST-0090,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,FedEx|PKG713152983,2024-02-05,2,267.1,0,534.2,cancelled,Asia Pacific,Mobile App,Credit Card,2024-02-06 03:00:00
ORD-000826,CUST-0077,PROD-0053,Home & Garden|Garden|Compost Bin 60L,Evri|PKG240304051,2024-02-20,2,73.86,5,140.33,Completed,Europe,Web,Credit Card,2024-02-20 05:00:00
ORD-000827,CUST-0108,PROD-0041,Clothing|Accessories|Leather Wallet,USPS|DEL475071892,2024-07-09,5,62.77,0,313.85,pending,Latin America,Web,Credit Card,2024-07-09 02:00:00
ORD-000828,CUST-0294,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,Hermes|TRK974748176,2024-06-13,1,34.67,0,34.67,COMPLETED,Middle East & Africa,Partner API,Crypto,2024-06-13 11:00:00
ORD-000829,CUST-0013,PROD-0010,Electronics|Laptops|ASUS ZenBook Pro,DHL|SHP812973558,2024-06-04,2,1192.66,15,2027.52,Returned,North America,Mobile App,Credit Card,2024-06-04 00:00:00
ORD-000830,CUST-0059,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,TNT Express|DEL199781992,2024-07-22,1,46.44,15,39.47,COMPLETED,North America,Web,Credit Card,2024-07-24 10:00:00
ORD-000831,CUST-0058,PROD-0028,Clothing|Women's Apparel|Floral Maxi Dress,UPS|TRK224483073,2024-07-25,1,86.55,0,86.55,Completed,North America,Partner API,Credit Card,2024-07-27 09:00:00
ORD-000832,CUST-0110,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,TNT Express|PKG768913252,2024-05-30,5,212.1,5,1007.47,Pending,North America,Web,Credit Card,2024-06-01 10:00:00
ORD-000833,CUST-0052,PROD-0070,Sports & Outdoors|Team Sports|Football Pro Match,DHL|SHP289125842,2024-05-25,1,84.5,15,71.83,pending,Europe,Web,PayPal,2024-05-25 01:00:00
ORD-000834,CUST-0066,PROD-0053,Home & Garden|Garden|Compost Bin 60L,DHL|SHP503272671,2024-10-29,2,72.32,0,144.64,Pending,Asia Pacific,Web,Credit Card,2024-10-30 03:00:00
ORD-000835,CUST-0009,PROD-0071,Sports & Outdoors|Team Sports|Basketball Size 7,Evri|DEL984219571,2024-04-27,4,53.6,0,214.4,Shipped,Europe,Web,Crypto,2024-04-28 17:00:00
ORD-000836,CUST-0133,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,DHL|PKG129036288,2024-03-20,1,50.26,5,47.75,Completed,Europe,Web,Crypto,2024-03-20 20:00:00
ORD-000837,CUST-0032,PROD-0058,Home & Garden|Home Decor|Geometric Vase Set,FedEx|PKG743243083,2024-02-13,4,54.03,10,194.51,Completed,Europe,Web,Credit Card,2024-02-14 12:00:00
ORD-000838,CUST-0004,PROD-0044,Home & Garden|Furniture|3-Seat Velvet Sofa,DPD|SHP270293780,2024-05-26,1,1220.97,0,1220.97,Completed,Europe,Mobile App,Bank Transfer,2024-05-29 00:00:00
ORD-000839,CUST-0034,PROD-0093,Books & Media|Comics|The Lost Continent,Hermes|SHP768840667,2024-08-14,5,20.85,0,104.25,Pending,North America,Web,Credit Card,2024-08-15 08:00:00
ORD-000840,CUST-0002,PROD-0043,Home & Garden|Furniture|Solid Oak Desk,Royal Mail|DEL566202463,2024-01-23,5,625.08,0,3125.4,Returned,North America,Web,Credit Card,2024-01-25 04:00:00
ORD-000841,CUST-0047,PROD-0045,Home & Garden|Furniture|Bookshelf Unit,Hermes|SHP919742008,2024-03-23,4,300.17,10,1080.61,Completed,Europe,Partner API,PayPal,2024-03-25 09:00:00
ORD-000842,CUST-0032,PROD-0019,Electronics|Cameras|Canon EOS R6 II,UPS|SHP856240418,2024-02-13,2,2504.02,5,4757.64,Cancelled,North America,Web,Bank Transfer,2024-02-14 05:00:00
ORD-000843,CUST-0154,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,DPD|SHP628316550,2024-07-24,2,117.06,0,234.12,Completed,North America,Mobile App,Credit Card,2024-07-25 20:00:00
ORD-000844,CUST-0130,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,Hermes|DEL740122235,2024-01-16,2,53.63,0,107.26,dispatched,North America,Partner API,Credit Card,2024-01-18 03:00:00
ORD-000845,CUST-0077,PROD-0017,Electronics|Headphones|Bose QuietComfort 45,Hermes|DEL569019932,2024-06-29,5,249.81,0,1249.05,COMPLETED,Asia Pacific,Mobile App,Credit Card,2024-06-29 04:00:00
ORD-000846,CUST-0160,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,Hermes|DEL207553685,2024-11-16,5,202.89,0,1014.45,completed,North America,Mobile App,Bank Transfer,2024-11-18 11:00:00
ORD-000847,CUST-0121,PROD-0011,Electronics|Tablets|iPad Pro 12.9,FedEx|SHP728745204,2024-10-09,1,1183.55,10,1065.19,shipped,Europe,Web,Credit Card,2024-10-09 08:00:00
ORD-000848,CUST-0153,PROD-0028,Clothing|Women's Apparel|Floral Maxi Dress,Royal Mail|TRK967402943,2024-11-02,4,104.79,5,398.2,Canceled,Europe,Partner API,Credit Card,2024-11-03 01:00:00
ORD-000849,CUST-0285,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,Hermes|DEL747452339,2024-02-22,4,49.41,0,197.64,COMPLETED,North America,Web,Credit Card,2024-02-24 14:00:00
ORD-000850,CUST-0166,PROD-0053,Home & Garden|Garden|Compost Bin 60L,TNT Express|PKG918400762,2024-04-03,2,72.92,10,131.26,SHIPPED,Europe,Web,Crypto,2024-04-05 09:00:00
ORD-000851,CUST-0072,PROD-0080,Books & Media|Fiction|Dragon's Keep,DHL|DEL809015667,2024-04-19,4,16.06,5,61.03,Complete,North America,Mobile App,Credit Card,2024-04-19 20:00:00
ORD-000852,CUST-0190,PROD-0063,Sports & Outdoors|Fitness|Resistance Band Set,UPS|TRK352555606,2024-11-10,5,39.12,10,176.04,Cancelled,Latin America,Web,Credit Card,2024-11-12 08:00:00
ORD-000853,CUST-0156,PROD-0087,Books & Media|Educational|Python for Data Engineers,UPS|DEL379211235,2024-03-11,2,52.03,5,98.86,Pending,Europe,Partner API,Credit Card,2024-03-13 08:00:00
ORD-000854,CUST-0014,PROD-0090,Books & Media|Educational|ML in Production,FedEx|PKG166265416,2024-10-03,1,57.85,0,57.85,cancelled,Asia Pacific,Web,Credit Card,2024-10-05 00:00:00
ORD-000855,CUST-0262,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,UPS|TRK269469724,2024-10-29,3,63.13,10,170.45,In Progress,Europe,Mobile App,Credit Card,2024-10-31 11:00:00
ORD-000856,CUST-0182,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,FedEx|SHP146315523,2024-03-01,3,218.33,0,654.99,In Progress,North America,Mobile App,Credit Card,2024-03-03 15:00:00
ORD-000857,CUST-0284,PROD-0084,Books & Media|Non-Fiction|The Art of Deep Focus,USPS|SHP823908633,2024-04-24,3,20.02,0,60.06,completed,Asia Pacific,Mobile App,Crypto,2024-04-26 02:00:00
ORD-000858,CUST-0193,PROD-0005,Electronics|Smartphones|Sony Xperia 1 VI,Hermes|SHP996667415,2024-10-06,2,1367.7,10,2461.86,In Progress,North America,Mobile App,Crypto,2024-10-07 15:00:00
ORD-000859,CUST-0198,PROD-0015,Electronics|Headphones|Sony WH-1000XM5,DHL|SHP209746806,2024-03-22,3,355.7,0,1067.1,PENDING,North America,Mobile App,Credit Card,2024-03-22 00:00:00
ORD-000860,CUST-0257,PROD-0049,Home & Garden|Kitchen|French Press Set,GLS|DEL671985962,2024-11-10,1,53.47,0,53.47,shipped,Europe,Web,Crypto,2024-11-12 08:00:00
ORD-000861,CUST-0154,PROD-0045,Home & Garden|Furniture|Bookshelf Unit,FedEx|TRK195758283,2024-04-19,1,305.21,20,244.17,Shipped,Europe,Mobile App,Credit Card,2024-04-20 02:00:00
ORD-000862,CUST-0209,PROD-0062,Sports & Outdoors|Fitness|Yoga Mat Pro 6mm,TNT Express|DEL872787506,2024-06-23,2,65.81,0,131.62,Shipped,North America,Mobile App,Credit Card,2024-06-25 03:00:00
ORD-000863,CUST-0155,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,DPD|SHP905817961,2024-03-15,3,53.68,0,161.04,In Progress,North America,Web,Credit Card,2024-03-16 13:00:00
ORD-000864,CUST-0248,PROD-0040,Clothing|Accessories|Wool Beanie,UPS|DEL911325224,2024-09-21,2,36.68,10,66.02,Completed,Europe,Partner API,Credit Card,2024-09-23 03:00:00
ORD-000865,CUST-0139,PROD-0047,Home & Garden|Kitchen|KitchenAid Stand Mixer,Royal Mail|TRK575507600,2024-09-21,1,426.51,20,341.21,Dispatched,Europe,Mobile App,Bank Transfer,2024-09-22 09:00:00
ORD-000866,CUST-0260,PROD-0051,Home & Garden|Kitchen|Espresso Machine,Hermes|DEL434594896,2024-10-17,3,312.54,20,750.1,Completed,North America,Mobile App,PayPal,2024-10-18 16:00:00
ORD-000867,CUST-0093,PROD-0078,Books & Media|Fiction|The Last Algorithm,UPS|PKG875651322,2024-09-01,3,15.03,5,42.84,Completed,Europe,Web,Bank Transfer,2024-09-01 10:00:00
ORD-000868,CUST-0216,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,Evri|DEL322416531,2024-05-07,4,65.74,15,223.52,completed,North America,Mobile App,PayPal,2024-05-08 17:00:00
ORD-000869,CUST-0013,PROD-0026,Clothing|Men's Apparel|Slim Fit Jeans,USPS|TRK152776264,2024-11-29,5,84.75,0,423.75,SHIPPED,Europe,Mobile App,PayPal,2024-11-29 22:00:00
ORD-000870,CUST-0255,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,Royal Mail|DEL563147801,2024-01-26,3,319.75,0,959.25,COMPLETED,North America,Web,PayPal,2024-01-28 06:00:00
ORD-000871,CUST-0231,PROD-0094,Books & Media|Comics|Neon Uprising Vol.3,DPD|TRK713332228,2024-06-12,2,21.3,10,38.34,Completed,Europe,Web,PayPal,2024-06-13 09:00:00
ORD-000872,CUST-0149,PROD-0075,Sports & Outdoors|Water Sports|Snorkel Set Premium,DHL|DEL461321998,2024-02-25,4,81.51,10,293.44,Pending,North America,Web,Credit Card,2024-02-27 06:00:00
ORD-000873,CUST-0093,PROD-0006,Electronics|Laptops|MacBook Pro 14,DHL|PKG415800707,2024-08-07,4,2092.05,5,7949.79,SHIPPED,Europe,Web,Crypto,2024-08-07 08:00:00
ORD-000874,CUST-0052,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,DHL|SHP861434312,2024-07-09,5,84.98,0,424.9,returned,Europe,Web,Credit Card,2024-07-11 20:00:00
ORD-000875,CUST-0066,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,USPS|DEL700038466,2024-02-10,2,304.59,0,609.18,Cancelled,Latin America,Web,PayPal,2024-02-12 09:00:00
ORD-000876,CUST-0076,PROD-0017,Electronics|Headphones|Bose QuietComfort 45,DHL|DEL181754369,2024-02-26,2,249.1,10,448.38,Shipped,North America,Mobile App,PayPal,2024-02-27 05:00:00
ORD-000877,CUST-0180,PROD-0041,Clothing|Accessories|Leather Wallet,FedEx|DEL694968538,2024-03-27,3,72.54,10,195.86,Complete,North America,Web,Crypto,2024-03-28 05:00:00
ORD-000878,CUST-0220,PROD-0054,Home & Garden|Garden|Garden Hose Reel,Royal Mail|TRK133753643,2024-06-05,3,84.41,5,240.57,Pending,Asia Pacific,Web,Credit Card,2024-06-05 14:00:00
ORD-000879,CUST-0276,PROD-0007,Electronics|Laptops|Dell XPS 15,USPS|SHP926513766,2024-09-08,5,1635.78,0,8178.9,Cancelled,Europe,Mobile App,Credit Card,2024-09-09 07:00:00
